Time,Totalcalls,ActiveCalls,RingingCalls
Tue Jul 19 02:51:35 EST 2022,0,0,0
Tue Jul 19 02:51:45 EST 2022,0,0,0
Tue Jul 19 02:51:55 EST 2022,0,0,0
Tue Jul 19 02:52:05 EST 2022,0,0,0
Tue Jul 19 02:52:15 EST 2022,0,0,0
Tue Jul 19 02:52:25 EST 2022,0,0,0
Tue Jul 19 02:52:35 EST 2022,0,0,0
Tue Jul 19 02:52:45 EST 2022,0,0,0
Tue Jul 19 02:52:55 EST 2022,0,0,0
Tue Jul 19 02:53:05 EST 2022,0,0,0
Tue Jul 19 02:53:15 EST 2022,0,0,0
Tue Jul 19 02:53:25 EST 2022,0,0,0
Tue Jul 19 02:53:35 EST 2022,0,0,0
Tue Jul 19 02:53:46 EST 2022,0,0,0
Tue Jul 19 02:53:56 EST 2022,0,0,0
Tue Jul 19 02:54:06 EST 2022,0,0,0
Tue Jul 19 02:54:16 EST 2022,0,0,0
Tue Jul 19 02:54:26 EST 2022,0,0,0
Tue Jul 19 02:54:36 EST 2022,0,0,0
Tue Jul 19 02:54:46 EST 2022,0,0,0
Tue Jul 19 02:54:56 EST 2022,0,0,0
Tue Jul 19 02:55:06 EST 2022,0,0,0
Tue Jul 19 02:55:16 EST 2022,0,0,0
Tue Jul 19 02:55:26 EST 2022,0,0,0
Tue Jul 19 02:55:36 EST 2022,0,0,0
Tue Jul 19 02:55:46 EST 2022,0,0,0
Tue Jul 19 02:55:56 EST 2022,0,0,0
Tue Jul 19 02:56:06 EST 2022,0,0,0
Tue Jul 19 02:56:16 EST 2022,0,0,0
Tue Jul 19 02:56:26 EST 2022,0,0,0
Tue Jul 19 02:56:36 EST 2022,0,0,0
Tue Jul 19 02:56:46 EST 2022,0,0,0
Tue Jul 19 02:56:56 EST 2022,0,0,0
Tue Jul 19 02:57:06 EST 2022,0,0,0
Tue Jul 19 02:57:16 EST 2022,0,0,0
Tue Jul 19 02:57:26 EST 2022,0,0,0
Tue Jul 19 02:57:36 EST 2022,0,0,0
Tue Jul 19 02:57:46 EST 2022,0,0,0
Tue Jul 19 02:57:56 EST 2022,0,0,0
Tue Jul 19 02:58:06 EST 2022,0,0,0
Tue Jul 19 02:58:16 EST 2022,0,0,0
Tue Jul 19 02:58:26 EST 2022,0,0,0
Tue Jul 19 02:58:36 EST 2022,0,0,0
Tue Jul 19 02:58:46 EST 2022,0,0,0
Tue Jul 19 02:58:56 EST 2022,0,0,0
Tue Jul 19 02:59:06 EST 2022,0,0,0
Tue Jul 19 02:59:16 EST 2022,0,0,0
Tue Jul 19 02:59:26 EST 2022,0,0,0
Tue Jul 19 02:59:36 EST 2022,0,0,0
Tue Jul 19 02:59:46 EST 2022,0,0,0
Tue Jul 19 02:59:56 EST 2022,0,0,0
Tue Jul 19 03:00:06 EST 2022,0,0,0
Tue Jul 19 03:00:16 EST 2022,0,0,0
Tue Jul 19 03:00:26 EST 2022,0,0,0
Tue Jul 19 03:00:36 EST 2022,0,0,0
Tue Jul 19 03:00:46 EST 2022,0,0,0
Tue Jul 19 03:00:56 EST 2022,0,0,0
Tue Jul 19 03:01:06 EST 2022,0,0,0
Tue Jul 19 03:01:16 EST 2022,0,0,0
Tue Jul 19 03:01:26 EST 2022,0,0,0
Tue Jul 19 03:01:36 EST 2022,0,0,0
Tue Jul 19 03:01:46 EST 2022,0,0,0
Tue Jul 19 03:01:56 EST 2022,0,0,0
Tue Jul 19 03:02:06 EST 2022,0,0,0
Tue Jul 19 03:02:16 EST 2022,0,0,0
Tue Jul 19 03:02:26 EST 2022,0,0,0
Tue Jul 19 03:02:36 EST 2022,0,0,0
Tue Jul 19 03:02:46 EST 2022,0,0,0
Tue Jul 19 03:02:56 EST 2022,0,0,0
Tue Jul 19 03:03:06 EST 2022,0,0,0
Tue Jul 19 03:03:16 EST 2022,0,0,0
Tue Jul 19 03:03:27 EST 2022,0,0,0
Tue Jul 19 03:03:37 EST 2022,0,0,0
Tue Jul 19 03:03:47 EST 2022,0,0,0
Tue Jul 19 03:03:57 EST 2022,0,0,0
Tue Jul 19 03:04:07 EST 2022,0,0,0
Tue Jul 19 03:04:17 EST 2022,0,0,0
Tue Jul 19 03:04:27 EST 2022,0,0,0
Tue Jul 19 03:04:37 EST 2022,0,0,0
Tue Jul 19 03:04:47 EST 2022,0,0,0
Tue Jul 19 03:04:57 EST 2022,0,0,0
Tue Jul 19 03:05:07 EST 2022,0,0,0
Tue Jul 19 03:05:17 EST 2022,0,0,0
Tue Jul 19 03:05:27 EST 2022,0,0,0
Tue Jul 19 03:05:37 EST 2022,0,0,0
Tue Jul 19 03:05:47 EST 2022,0,0,0
Tue Jul 19 03:05:57 EST 2022,0,0,0
Tue Jul 19 03:06:07 EST 2022,0,0,0
Tue Jul 19 03:06:17 EST 2022,0,0,0
Tue Jul 19 03:06:27 EST 2022,0,0,0
Tue Jul 19 03:06:37 EST 2022,0,0,0
Tue Jul 19 03:06:47 EST 2022,0,0,0
Tue Jul 19 03:06:57 EST 2022,0,0,0
Tue Jul 19 03:07:07 EST 2022,0,0,0
Tue Jul 19 03:07:17 EST 2022,0,0,0
Tue Jul 19 03:07:27 EST 2022,0,0,0
Tue Jul 19 03:07:37 EST 2022,0,0,0
Tue Jul 19 03:07:47 EST 2022,0,0,0
Tue Jul 19 03:07:57 EST 2022,0,0,0
Tue Jul 19 03:08:07 EST 2022,0,0,0
Tue Jul 19 03:08:17 EST 2022,0,0,0
Tue Jul 19 03:08:27 EST 2022,0,0,0
Tue Jul 19 03:08:37 EST 2022,0,0,0
Tue Jul 19 03:08:47 EST 2022,0,0,0
Tue Jul 19 03:08:57 EST 2022,0,0,0
Tue Jul 19 03:09:07 EST 2022,0,0,0
Tue Jul 19 03:09:17 EST 2022,0,0,0
Tue Jul 19 03:09:27 EST 2022,0,0,0
Tue Jul 19 03:09:37 EST 2022,0,0,0
Tue Jul 19 03:09:47 EST 2022,0,0,0
Tue Jul 19 03:09:57 EST 2022,0,0,0
Tue Jul 19 03:10:07 EST 2022,0,0,0
Tue Jul 19 03:10:17 EST 2022,0,0,0
Tue Jul 19 03:10:27 EST 2022,0,0,0
Tue Jul 19 03:10:37 EST 2022,0,0,0
Tue Jul 19 03:10:47 EST 2022,0,0,0
Tue Jul 19 03:10:57 EST 2022,0,0,0
Tue Jul 19 03:11:07 EST 2022,0,0,0
Tue Jul 19 03:11:17 EST 2022,0,0,0
Tue Jul 19 03:11:27 EST 2022,0,0,0
Tue Jul 19 03:11:37 EST 2022,0,0,0
Tue Jul 19 03:11:47 EST 2022,0,0,0
Tue Jul 19 03:11:57 EST 2022,0,0,0
Tue Jul 19 03:12:07 EST 2022,0,0,0
Tue Jul 19 03:12:17 EST 2022,0,0,0
Tue Jul 19 03:12:27 EST 2022,0,0,0
Tue Jul 19 03:12:37 EST 2022,0,0,0
Tue Jul 19 03:12:47 EST 2022,0,0,0
Tue Jul 19 03:12:57 EST 2022,0,0,0
Tue Jul 19 03:13:08 EST 2022,0,0,0
Tue Jul 19 03:13:18 EST 2022,0,0,0
Tue Jul 19 03:13:28 EST 2022,0,0,0
Tue Jul 19 03:13:38 EST 2022,0,0,0
Tue Jul 19 03:13:48 EST 2022,0,0,0
Tue Jul 19 03:13:58 EST 2022,0,0,0
Tue Jul 19 03:14:08 EST 2022,0,0,0
Tue Jul 19 03:14:18 EST 2022,0,0,0
Tue Jul 19 03:14:28 EST 2022,0,0,0
Tue Jul 19 03:14:38 EST 2022,0,0,0
Tue Jul 19 03:14:48 EST 2022,0,0,0
Tue Jul 19 03:14:58 EST 2022,0,0,0
Tue Jul 19 03:15:08 EST 2022,0,0,0
Tue Jul 19 03:15:18 EST 2022,0,0,0
Tue Jul 19 03:15:28 EST 2022,0,0,0
Tue Jul 19 03:15:38 EST 2022,0,0,0
Tue Jul 19 03:15:48 EST 2022,0,0,0
Tue Jul 19 03:15:58 EST 2022,0,0,0
Tue Jul 19 03:16:08 EST 2022,0,0,0
Tue Jul 19 03:16:18 EST 2022,0,0,0
Tue Jul 19 03:16:28 EST 2022,0,0,0
Tue Jul 19 03:16:38 EST 2022,0,0,0
Tue Jul 19 03:16:48 EST 2022,0,0,0
Tue Jul 19 03:16:58 EST 2022,0,0,0
Tue Jul 19 03:17:08 EST 2022,0,0,0
Tue Jul 19 03:17:18 EST 2022,0,0,0
Tue Jul 19 03:17:28 EST 2022,0,0,0
Tue Jul 19 03:17:38 EST 2022,0,0,0
Tue Jul 19 03:17:48 EST 2022,0,0,0
Tue Jul 19 03:17:58 EST 2022,0,0,0
Tue Jul 19 03:18:08 EST 2022,0,0,0
Tue Jul 19 03:18:18 EST 2022,0,0,0
Tue Jul 19 03:18:28 EST 2022,0,0,0
Tue Jul 19 03:18:38 EST 2022,0,0,0
Tue Jul 19 03:18:48 EST 2022,0,0,0
Tue Jul 19 03:18:58 EST 2022,0,0,0
Tue Jul 19 03:19:08 EST 2022,0,0,0
Tue Jul 19 03:19:18 EST 2022,0,0,0
Tue Jul 19 03:19:28 EST 2022,0,0,0
Tue Jul 19 03:19:38 EST 2022,0,0,0
Tue Jul 19 03:19:48 EST 2022,0,0,0
Tue Jul 19 03:19:58 EST 2022,0,0,0
Tue Jul 19 03:20:08 EST 2022,0,0,0
Tue Jul 19 03:20:18 EST 2022,0,0,0
Tue Jul 19 03:20:28 EST 2022,0,0,0
Tue Jul 19 03:20:38 EST 2022,0,0,0
Tue Jul 19 03:20:48 EST 2022,0,0,0
Tue Jul 19 03:20:58 EST 2022,0,0,0
Tue Jul 19 03:21:08 EST 2022,0,0,0
Tue Jul 19 03:21:18 EST 2022,0,0,0
Tue Jul 19 03:21:28 EST 2022,0,0,0
Tue Jul 19 03:21:38 EST 2022,0,0,0
Tue Jul 19 03:21:48 EST 2022,0,0,0
Tue Jul 19 03:21:58 EST 2022,0,0,0
Tue Jul 19 03:22:08 EST 2022,0,0,0
Tue Jul 19 03:22:18 EST 2022,0,0,0
Tue Jul 19 03:22:28 EST 2022,0,0,0
Tue Jul 19 03:22:39 EST 2022,0,0,0
Tue Jul 19 03:22:49 EST 2022,0,0,0
Tue Jul 19 03:22:59 EST 2022,0,0,0
Tue Jul 19 03:23:09 EST 2022,0,0,0
Tue Jul 19 03:23:19 EST 2022,0,0,0
Tue Jul 19 03:23:29 EST 2022,0,0,0
Tue Jul 19 03:23:39 EST 2022,0,0,0
Tue Jul 19 03:23:49 EST 2022,0,0,0
Tue Jul 19 03:23:59 EST 2022,0,0,0
Tue Jul 19 03:24:09 EST 2022,0,0,0
Tue Jul 19 03:24:19 EST 2022,0,0,0
Tue Jul 19 03:24:29 EST 2022,0,0,0
Tue Jul 19 03:24:39 EST 2022,0,0,0
Tue Jul 19 03:24:49 EST 2022,0,0,0
Tue Jul 19 03:24:59 EST 2022,0,0,0
Tue Jul 19 03:25:09 EST 2022,0,0,0
Tue Jul 19 03:25:19 EST 2022,0,0,0
Tue Jul 19 03:25:29 EST 2022,0,0,0
Tue Jul 19 03:25:39 EST 2022,0,0,0
Tue Jul 19 03:25:49 EST 2022,0,0,0
Tue Jul 19 03:25:59 EST 2022,0,0,0
Tue Jul 19 03:26:09 EST 2022,0,0,0
Tue Jul 19 03:26:19 EST 2022,0,0,0
Tue Jul 19 03:26:29 EST 2022,0,0,0
Tue Jul 19 03:26:39 EST 2022,0,0,0
Tue Jul 19 03:26:49 EST 2022,0,0,0
Tue Jul 19 03:26:59 EST 2022,0,0,0
Tue Jul 19 03:27:09 EST 2022,0,0,0
Tue Jul 19 03:27:19 EST 2022,0,0,0
Tue Jul 19 03:27:29 EST 2022,0,0,0
Tue Jul 19 03:27:39 EST 2022,0,0,0
Tue Jul 19 03:27:49 EST 2022,0,0,0
Tue Jul 19 03:27:59 EST 2022,0,0,0
Tue Jul 19 03:28:09 EST 2022,0,0,0
Tue Jul 19 03:28:19 EST 2022,0,0,0
Tue Jul 19 03:28:29 EST 2022,0,0,0
Tue Jul 19 03:28:39 EST 2022,0,0,0
Tue Jul 19 03:28:49 EST 2022,0,0,0
Tue Jul 19 03:28:59 EST 2022,0,0,0
Tue Jul 19 03:29:09 EST 2022,0,0,0
Tue Jul 19 03:29:19 EST 2022,0,0,0
Tue Jul 19 03:29:29 EST 2022,0,0,0
Tue Jul 19 03:29:39 EST 2022,0,0,0
Tue Jul 19 03:29:49 EST 2022,0,0,0
Tue Jul 19 03:29:59 EST 2022,0,0,0
Tue Jul 19 03:30:09 EST 2022,0,0,0
Tue Jul 19 03:30:19 EST 2022,0,0,0
Tue Jul 19 03:30:29 EST 2022,0,0,0
Tue Jul 19 03:30:39 EST 2022,0,0,0
Tue Jul 19 03:30:49 EST 2022,0,0,0
Tue Jul 19 03:30:59 EST 2022,0,0,0
Tue Jul 19 03:31:09 EST 2022,0,0,0
Tue Jul 19 03:31:19 EST 2022,0,0,0
Tue Jul 19 03:31:29 EST 2022,0,0,0
Tue Jul 19 03:31:39 EST 2022,0,0,0
Tue Jul 19 03:31:49 EST 2022,0,0,0
Tue Jul 19 03:32:00 EST 2022,0,0,0
Tue Jul 19 03:32:10 EST 2022,0,0,0
Tue Jul 19 03:32:20 EST 2022,0,0,0
Tue Jul 19 03:32:30 EST 2022,0,0,0
Tue Jul 19 03:32:40 EST 2022,0,0,0
Tue Jul 19 03:32:50 EST 2022,0,0,0
Tue Jul 19 03:33:00 EST 2022,0,0,0
Tue Jul 19 03:33:10 EST 2022,0,0,0
Tue Jul 19 03:33:20 EST 2022,0,0,0
Tue Jul 19 03:33:30 EST 2022,0,0,0
Tue Jul 19 03:33:40 EST 2022,0,0,0
Tue Jul 19 03:33:50 EST 2022,0,0,0
Tue Jul 19 03:34:00 EST 2022,0,0,0
Tue Jul 19 03:34:10 EST 2022,0,0,0
Tue Jul 19 03:34:20 EST 2022,0,0,0
Tue Jul 19 03:34:30 EST 2022,0,0,0
Tue Jul 19 03:34:40 EST 2022,0,0,0
Tue Jul 19 03:34:50 EST 2022,0,0,0
Tue Jul 19 03:35:00 EST 2022,0,0,0
Tue Jul 19 03:35:10 EST 2022,0,0,0
Tue Jul 19 03:35:20 EST 2022,0,0,0
Tue Jul 19 03:35:30 EST 2022,0,0,0
Tue Jul 19 03:35:40 EST 2022,0,0,0
Tue Jul 19 03:35:50 EST 2022,0,0,0
Tue Jul 19 03:36:00 EST 2022,0,0,0
Tue Jul 19 03:36:10 EST 2022,0,0,0
Tue Jul 19 03:36:20 EST 2022,0,0,0
Tue Jul 19 03:36:30 EST 2022,0,0,0
Tue Jul 19 03:36:40 EST 2022,0,0,0
Tue Jul 19 03:36:50 EST 2022,0,0,0
Tue Jul 19 03:37:00 EST 2022,0,0,0
Tue Jul 19 03:37:10 EST 2022,0,0,0
Tue Jul 19 03:37:20 EST 2022,0,0,0
Tue Jul 19 03:37:30 EST 2022,0,0,0
Tue Jul 19 03:37:40 EST 2022,0,0,0
Tue Jul 19 03:37:50 EST 2022,0,0,0
Tue Jul 19 03:38:00 EST 2022,0,0,0
Tue Jul 19 03:38:10 EST 2022,0,0,0
Tue Jul 19 03:38:20 EST 2022,0,0,0
Tue Jul 19 03:38:30 EST 2022,0,0,0
Tue Jul 19 03:38:40 EST 2022,0,0,0
Tue Jul 19 03:38:50 EST 2022,0,0,0
Tue Jul 19 03:39:00 EST 2022,0,0,0
Tue Jul 19 03:39:10 EST 2022,0,0,0
Tue Jul 19 03:39:20 EST 2022,0,0,0
Tue Jul 19 03:39:30 EST 2022,0,0,0
Tue Jul 19 03:39:40 EST 2022,0,0,0
Tue Jul 19 03:39:50 EST 2022,0,0,0
Tue Jul 19 03:40:00 EST 2022,0,0,0
Tue Jul 19 03:40:10 EST 2022,0,0,0
Tue Jul 19 03:40:20 EST 2022,0,0,0
Tue Jul 19 03:40:30 EST 2022,0,0,0
Tue Jul 19 03:40:40 EST 2022,0,0,0
Tue Jul 19 03:40:50 EST 2022,0,0,0
Tue Jul 19 03:41:00 EST 2022,0,0,0
Tue Jul 19 03:41:10 EST 2022,0,0,0
Tue Jul 19 03:41:20 EST 2022,0,0,0
Tue Jul 19 03:41:30 EST 2022,0,0,0
Tue Jul 19 03:41:41 EST 2022,0,0,0
Tue Jul 19 03:41:51 EST 2022,0,0,0
Tue Jul 19 03:42:01 EST 2022,0,0,0
Tue Jul 19 03:42:11 EST 2022,0,0,0
Tue Jul 19 03:42:21 EST 2022,0,0,0
Tue Jul 19 03:42:31 EST 2022,0,0,0
Tue Jul 19 03:42:41 EST 2022,0,0,0
Tue Jul 19 03:42:51 EST 2022,0,0,0
Tue Jul 19 03:43:01 EST 2022,0,0,0
Tue Jul 19 03:43:11 EST 2022,0,0,0
Tue Jul 19 03:43:21 EST 2022,0,0,0
Tue Jul 19 03:43:31 EST 2022,0,0,0
Tue Jul 19 03:43:41 EST 2022,0,0,0
Tue Jul 19 03:43:51 EST 2022,0,0,0
Tue Jul 19 03:44:01 EST 2022,0,0,0
Tue Jul 19 03:44:11 EST 2022,0,0,0
Tue Jul 19 03:44:21 EST 2022,0,0,0
Tue Jul 19 03:44:31 EST 2022,0,0,0
Tue Jul 19 03:44:41 EST 2022,0,0,0
Tue Jul 19 03:44:51 EST 2022,0,0,0
Tue Jul 19 03:45:01 EST 2022,0,0,0
Tue Jul 19 03:45:11 EST 2022,0,0,0
Tue Jul 19 03:45:21 EST 2022,0,0,0
Tue Jul 19 03:45:31 EST 2022,0,0,0
Tue Jul 19 03:45:41 EST 2022,0,0,0
Tue Jul 19 03:45:51 EST 2022,0,0,0
Tue Jul 19 03:46:01 EST 2022,0,0,0
Tue Jul 19 03:46:11 EST 2022,0,0,0
Tue Jul 19 03:46:21 EST 2022,0,0,0
Tue Jul 19 03:46:31 EST 2022,0,0,0
Tue Jul 19 03:46:41 EST 2022,0,0,0
Tue Jul 19 03:46:51 EST 2022,0,0,0
Tue Jul 19 03:47:01 EST 2022,0,0,0
Tue Jul 19 03:47:11 EST 2022,0,0,0
Tue Jul 19 03:47:21 EST 2022,0,0,0
Tue Jul 19 03:47:31 EST 2022,0,0,0
Tue Jul 19 03:47:41 EST 2022,0,0,0
Tue Jul 19 03:47:51 EST 2022,0,0,0
Tue Jul 19 03:48:01 EST 2022,0,0,0
Tue Jul 19 03:48:11 EST 2022,0,0,0
Tue Jul 19 03:48:21 EST 2022,0,0,0
Tue Jul 19 03:48:31 EST 2022,0,0,0
Tue Jul 19 03:48:41 EST 2022,0,0,0
Tue Jul 19 03:48:51 EST 2022,0,0,0
Tue Jul 19 03:49:01 EST 2022,0,0,0
Tue Jul 19 03:49:11 EST 2022,0,0,0
Tue Jul 19 03:49:21 EST 2022,0,0,0
Tue Jul 19 03:49:31 EST 2022,0,0,0
Tue Jul 19 03:49:41 EST 2022,0,0,0
Tue Jul 19 03:49:51 EST 2022,0,0,0
Tue Jul 19 03:50:01 EST 2022,0,0,0
Tue Jul 19 03:50:11 EST 2022,0,0,0
Tue Jul 19 03:50:21 EST 2022,0,0,0
Tue Jul 19 03:50:31 EST 2022,0,0,0
Tue Jul 19 03:50:41 EST 2022,0,0,0
Tue Jul 19 03:50:51 EST 2022,0,0,0
Tue Jul 19 03:51:01 EST 2022,0,0,0
Tue Jul 19 03:51:11 EST 2022,0,0,0
Tue Jul 19 03:51:22 EST 2022,0,0,0
Tue Jul 19 03:51:32 EST 2022,0,0,0
Tue Jul 19 03:51:42 EST 2022,0,0,0
Tue Jul 19 03:51:52 EST 2022,0,0,0
Tue Jul 19 03:52:02 EST 2022,0,0,0
Tue Jul 19 03:52:12 EST 2022,0,0,0
Tue Jul 19 03:52:22 EST 2022,0,0,0
Tue Jul 19 03:52:32 EST 2022,0,0,0
Tue Jul 19 03:52:42 EST 2022,0,0,0
Tue Jul 19 03:52:52 EST 2022,0,0,0
Tue Jul 19 03:53:02 EST 2022,0,0,0
Tue Jul 19 03:53:12 EST 2022,0,0,0
Tue Jul 19 03:53:22 EST 2022,0,0,0
Tue Jul 19 03:53:32 EST 2022,0,0,0
Tue Jul 19 03:53:42 EST 2022,0,0,0
Tue Jul 19 03:53:52 EST 2022,0,0,0
Tue Jul 19 03:54:02 EST 2022,0,0,0
Tue Jul 19 03:54:12 EST 2022,0,0,0
Tue Jul 19 03:54:22 EST 2022,0,0,0
Tue Jul 19 03:54:32 EST 2022,0,0,0
Tue Jul 19 03:54:42 EST 2022,0,0,0
Tue Jul 19 03:54:52 EST 2022,0,0,0
Tue Jul 19 03:55:02 EST 2022,0,0,0
Tue Jul 19 03:55:12 EST 2022,0,0,0
Tue Jul 19 03:55:22 EST 2022,0,0,0
Tue Jul 19 03:55:32 EST 2022,0,0,0
Tue Jul 19 03:55:42 EST 2022,0,0,0
Tue Jul 19 03:55:52 EST 2022,0,0,0
Tue Jul 19 03:56:02 EST 2022,0,0,0
Tue Jul 19 03:56:12 EST 2022,0,0,0
Tue Jul 19 03:56:22 EST 2022,0,0,0
Tue Jul 19 03:56:32 EST 2022,0,0,0
Tue Jul 19 03:56:42 EST 2022,0,0,0
Tue Jul 19 03:56:52 EST 2022,0,0,0
Tue Jul 19 03:57:02 EST 2022,0,0,0
Tue Jul 19 03:57:12 EST 2022,0,0,0
Tue Jul 19 03:57:22 EST 2022,0,0,0
Tue Jul 19 03:57:32 EST 2022,0,0,0
Tue Jul 19 03:57:42 EST 2022,0,0,0
Tue Jul 19 03:57:52 EST 2022,0,0,0
Tue Jul 19 03:58:02 EST 2022,0,0,0
Tue Jul 19 03:58:12 EST 2022,0,0,0
Tue Jul 19 03:58:22 EST 2022,0,0,0
Tue Jul 19 03:58:32 EST 2022,0,0,0
Tue Jul 19 03:58:42 EST 2022,0,0,0
Tue Jul 19 03:58:52 EST 2022,0,0,0
Tue Jul 19 03:59:02 EST 2022,0,0,0
Tue Jul 19 03:59:12 EST 2022,0,0,0
Tue Jul 19 03:59:22 EST 2022,0,0,0
Tue Jul 19 03:59:32 EST 2022,0,0,0
Tue Jul 19 03:59:42 EST 2022,0,0,0
Tue Jul 19 03:59:52 EST 2022,0,0,0
Tue Jul 19 04:00:02 EST 2022,0,0,0
Tue Jul 19 04:00:12 EST 2022,0,0,0
Tue Jul 19 04:00:22 EST 2022,0,0,0
Tue Jul 19 04:00:32 EST 2022,0,0,0
Tue Jul 19 04:00:42 EST 2022,0,0,0
Tue Jul 19 04:00:52 EST 2022,0,0,0
Tue Jul 19 04:01:03 EST 2022,0,0,0
Tue Jul 19 04:01:13 EST 2022,0,0,0
Tue Jul 19 04:01:23 EST 2022,0,0,0
Tue Jul 19 04:01:33 EST 2022,0,0,0
Tue Jul 19 04:01:43 EST 2022,0,0,0
Tue Jul 19 04:01:53 EST 2022,0,0,0
Tue Jul 19 04:02:03 EST 2022,0,0,0
Tue Jul 19 04:02:13 EST 2022,0,0,0
Tue Jul 19 04:02:23 EST 2022,0,0,0
Tue Jul 19 04:02:33 EST 2022,0,0,0
Tue Jul 19 04:02:43 EST 2022,0,0,0
Tue Jul 19 04:02:53 EST 2022,0,0,0
Tue Jul 19 04:03:03 EST 2022,0,0,0
Tue Jul 19 04:03:13 EST 2022,0,0,0
Tue Jul 19 04:03:23 EST 2022,0,0,0
Tue Jul 19 04:03:33 EST 2022,0,0,0
Tue Jul 19 04:03:43 EST 2022,0,0,0
Tue Jul 19 04:03:53 EST 2022,0,0,0
Tue Jul 19 04:04:03 EST 2022,0,0,0
Tue Jul 19 04:04:13 EST 2022,0,0,0
Tue Jul 19 04:04:23 EST 2022,0,0,0
Tue Jul 19 04:04:33 EST 2022,0,0,0
Tue Jul 19 04:04:43 EST 2022,0,0,0
Tue Jul 19 04:04:53 EST 2022,0,0,0
Tue Jul 19 04:05:03 EST 2022,0,0,0
Tue Jul 19 04:05:13 EST 2022,0,0,0
Tue Jul 19 04:05:23 EST 2022,0,0,0
Tue Jul 19 04:05:33 EST 2022,0,0,0
Tue Jul 19 04:05:43 EST 2022,0,0,0
Tue Jul 19 04:05:53 EST 2022,0,0,0
Tue Jul 19 04:06:03 EST 2022,0,0,0
Tue Jul 19 04:06:13 EST 2022,0,0,0
Tue Jul 19 04:06:23 EST 2022,0,0,0
Tue Jul 19 04:06:33 EST 2022,0,0,0
Tue Jul 19 04:06:43 EST 2022,0,0,0
Tue Jul 19 04:06:53 EST 2022,0,0,0
Tue Jul 19 04:07:03 EST 2022,0,0,0
Tue Jul 19 04:07:13 EST 2022,0,0,0
Tue Jul 19 04:07:23 EST 2022,0,0,0
Tue Jul 19 04:07:33 EST 2022,0,0,0
Tue Jul 19 04:07:43 EST 2022,0,0,0
Tue Jul 19 04:07:53 EST 2022,0,0,0
Tue Jul 19 04:08:03 EST 2022,0,0,0
Tue Jul 19 04:08:13 EST 2022,0,0,0
Tue Jul 19 04:08:23 EST 2022,0,0,0
Tue Jul 19 04:08:33 EST 2022,0,0,0
Tue Jul 19 04:08:43 EST 2022,0,0,0
Tue Jul 19 04:08:53 EST 2022,0,0,0
Tue Jul 19 04:09:03 EST 2022,0,0,0
Tue Jul 19 04:09:13 EST 2022,0,0,0
Tue Jul 19 04:09:23 EST 2022,0,0,0
Tue Jul 19 04:09:33 EST 2022,0,0,0
Tue Jul 19 04:09:43 EST 2022,0,0,0
Tue Jul 19 04:09:53 EST 2022,0,0,0
Tue Jul 19 04:10:03 EST 2022,0,0,0
Tue Jul 19 04:10:13 EST 2022,0,0,0
Tue Jul 19 04:10:23 EST 2022,0,0,0
Tue Jul 19 04:10:34 EST 2022,0,0,0
Tue Jul 19 04:10:44 EST 2022,0,0,0
Tue Jul 19 04:10:54 EST 2022,0,0,0
Tue Jul 19 04:11:04 EST 2022,0,0,0
Tue Jul 19 04:11:14 EST 2022,0,0,0
Tue Jul 19 04:11:24 EST 2022,0,0,0
Tue Jul 19 04:11:34 EST 2022,0,0,0
Tue Jul 19 04:11:44 EST 2022,0,0,0
Tue Jul 19 04:11:54 EST 2022,0,0,0
Tue Jul 19 04:12:04 EST 2022,0,0,0
Tue Jul 19 04:12:14 EST 2022,0,0,0
Tue Jul 19 04:12:24 EST 2022,0,0,0
Tue Jul 19 04:12:34 EST 2022,0,0,0
Tue Jul 19 04:12:44 EST 2022,0,0,0
Tue Jul 19 04:12:54 EST 2022,0,0,0
Tue Jul 19 04:13:04 EST 2022,0,0,0
Tue Jul 19 04:13:14 EST 2022,0,0,0
Tue Jul 19 04:13:24 EST 2022,0,0,0
Tue Jul 19 04:13:34 EST 2022,0,0,0
Tue Jul 19 04:13:44 EST 2022,0,0,0
Tue Jul 19 04:13:54 EST 2022,0,0,0
Tue Jul 19 04:14:04 EST 2022,0,0,0
Tue Jul 19 04:14:14 EST 2022,0,0,0
Tue Jul 19 04:14:24 EST 2022,0,0,0
Tue Jul 19 04:14:34 EST 2022,0,0,0
Tue Jul 19 04:14:44 EST 2022,0,0,0
Tue Jul 19 04:14:54 EST 2022,0,0,0
Tue Jul 19 04:15:04 EST 2022,0,0,0
Tue Jul 19 04:15:14 EST 2022,0,0,0
Tue Jul 19 04:15:24 EST 2022,0,0,0
Tue Jul 19 04:15:34 EST 2022,0,0,0
Tue Jul 19 04:15:44 EST 2022,0,0,0
Tue Jul 19 04:15:54 EST 2022,0,0,0
Tue Jul 19 04:16:04 EST 2022,0,0,0
Tue Jul 19 04:16:14 EST 2022,0,0,0
Tue Jul 19 04:16:24 EST 2022,0,0,0
Tue Jul 19 04:16:34 EST 2022,0,0,0
Tue Jul 19 04:16:44 EST 2022,0,0,0
Tue Jul 19 04:16:54 EST 2022,0,0,0
Tue Jul 19 04:17:04 EST 2022,0,0,0
Tue Jul 19 04:17:14 EST 2022,0,0,0
Tue Jul 19 04:17:24 EST 2022,0,0,0
Tue Jul 19 04:17:34 EST 2022,0,0,0
Tue Jul 19 04:17:44 EST 2022,0,0,0
